trial_type,context,early,stim,cue,motion,color,context_freq,cue_dur,trial_dur,color_freq,context_entropy,congruent,target,block,run,run_trial,iti,cue_time,condition_trial,color_switch,context_switch,frame_switch,motion_switch
catch,0,True,False,1,,,0.19999999999999996,1.0,1.0,0.19999999999999996,0.50040242353818787,False,,2,3,31,2.0,208.0,1,False,1.0,1.0,False
later,1,False,True,1,1.0,0.0,0.80000000000000004,,2.0,0.19999999999999996,0.50040242353818787,False,0.0,2,3,32,2.0,211.0,2,False,1.0,1.0,False
early,1,True,True,1,0.0,1.0,0.80000000000000004,1.0,3.0,0.19999999999999996,0.50040242353818787,False,1.0,2,3,33,6.0,219.0,3,True,0.0,0.0,True
later,1,False,True,0,0.0,1.0,0.80000000000000004,,2.0,0.19999999999999996,0.50040242353818787,False,1.0,2,3,34,5.0,227.0,4,False,0.0,1.0,False
catch,1,True,False,0,,,0.80000000000000004,1.0,1.0,0.19999999999999996,0.50040242353818787,False,,2,3,35,2.0,231.0,5,False,0.0,0.0,False
later,1,False,True,1,0.0,0.0,0.80000000000000004,,2.0,0.19999999999999996,0.50040242353818787,True,0.0,2,3,36,3.0,235.0,6,True,0.0,1.0,False
later,0,False,True,1,0.0,1.0,0.19999999999999996,,2.0,0.19999999999999996,0.50040242353818787,False,0.0,2,3,37,5.0,242.0,7,True,1.0,1.0,False
early,1,True,True,0,1.0,1.0,0.80000000000000004,1.0,3.0,0.19999999999999996,0.50040242353818787,True,1.0,2,3,38,2.0,246.0,8,False,1.0,1.0,True
early,1,True,True,0,0.0,0.0,0.80000000000000004,1.0,3.0,0.19999999999999996,0.50040242353818787,True,0.0,2,3,39,3.0,252.0,9,True,0.0,0.0,True
early,1,True,True,0,1.0,0.0,0.80000000000000004,1.0,3.0,0.19999999999999996,0.50040242353818787,False,0.0,2,3,40,4.0,259.0,10,False,0.0,0.0,True
later,1,False,True,1,1.0,1.0,0.80000000000000004,,2.0,0.19999999999999996,0.50040242353818787,True,1.0,2,3,41,6.0,268.0,11,True,0.0,1.0,False
catch,0,True,False,0,,,0.19999999999999996,1.0,1.0,0.19999999999999996,0.50040242353818787,False,,2,3,42,3.0,273.0,12,False,1.0,1.0,False
catch,1,True,False,1,,,0.80000000000000004,1.0,1.0,0.19999999999999996,0.50040242353818787,False,,2,3,43,4.0,278.0,13,False,1.0,1.0,False
catch,1,True,False,1,,,0.80000000000000004,1.0,1.0,0.19999999999999996,0.50040242353818787,False,,2,3,44,4.0,283.0,14,False,0.0,0.0,False
early,1,True,True,0,0.0,1.0,0.80000000000000004,1.0,3.0,0.19999999999999996,0.50040242353818787,False,1.0,2,3,45,2.0,286.0,15,False,0.0,1.0,True
catch,1,True,False,0,,,0.80000000000000004,1.0,1.0,0.19999999999999996,0.50040242353818787,False,,2,3,46,7.0,296.0,16,False,0.0,0.0,False
later,1,False,True,0,0.0,0.0,0.80000000000000004,,2.0,0.19999999999999996,0.50040242353818787,True,0.0,2,3,47,2.0,299.0,17,True,0.0,0.0,False
early,1,True,True,0,0.0,1.0,0.80000000000000004,1.0,3.0,0.19999999999999996,0.50040242353818787,False,1.0,2,3,48,1.0,302.0,18,True,0.0,0.0,False
early,1,True,True,1,1.0,1.0,0.80000000000000004,1.0,3.0,0.19999999999999996,0.50040242353818787,True,1.0,2,3,49,2.0,307.0,19,False,0.0,1.0,True
early,1,True,True,1,1.0,0.0,0.80000000000000004,1.0,3.0,0.19999999999999996,0.50040242353818787,False,0.0,2,3,50,2.0,312.0,20,True,0.0,0.0,False
catch,1,True,False,1,,,0.80000000000000004,1.0,1.0,0.19999999999999996,0.50040242353818787,False,,2,3,51,2.0,317.0,21,False,0.0,0.0,False
early,1,True,True,0,0.0,1.0,0.80000000000000004,1.0,3.0,0.19999999999999996,0.50040242353818787,False,1.0,2,3,52,4.0,322.0,22,True,0.0,1.0,True
early,1,True,True,1,0.0,1.0,0.80000000000000004,1.0,3.0,0.19999999999999996,0.50040242353818787,False,1.0,2,3,53,5.0,330.0,23,False,0.0,1.0,False
early,1,True,True,0,1.0,1.0,0.80000000000000004,1.0,3.0,0.19999999999999996,0.50040242353818787,True,1.0,2,3,54,3.0,336.0,24,False,0.0,1.0,True
catch,1,True,False,1,,,0.80000000000000004,1.0,1.0,0.19999999999999996,0.50040242353818787,False,,2,3,55,4.0,343.0,25,False,0.0,1.0,False
catch,0,True,False,1,,,0.19999999999999996,1.0,1.0,0.19999999999999996,0.50040242353818787,False,,2,3,56,5.0,349.0,26,False,1.0,1.0,False
early,1,True,True,0,1.0,0.0,0.80000000000000004,1.0,3.0,0.19999999999999996,0.50040242353818787,False,0.0,2,3,57,4.0,354.0,27,True,1.0,1.0,False
later,1,False,True,0,0.0,1.0,0.80000000000000004,,2.0,0.19999999999999996,0.50040242353818787,False,1.0,2,3,58,5.0,362.0,28,True,0.0,0.0,True
catch,1,True,False,0,,,0.80000000000000004,1.0,1.0,0.19999999999999996,0.50040242353818787,False,,2,3,59,4.0,368.0,29,False,0.0,0.0,False
later,0,False,True,0,1.0,0.0,0.19999999999999996,,2.0,0.19999999999999996,0.50040242353818787,False,1.0,2,3,60,3.0,372.0,30,True,1.0,1.0,True
early,0,True,True,0,0.0,0.0,0.19999999999999996,1.0,3.0,0.19999999999999996,0.50040242353818787,True,0.0,2,3,61,2.0,376.0,31,False,0.0,0.0,True
early,1,True,True,1,0.0,1.0,0.80000000000000004,1.0,3.0,0.19999999999999996,0.50040242353818787,False,1.0,2,3,62,2.0,381.0,32,True,1.0,1.0,False
later,1,False,True,1,0.0,1.0,0.80000000000000004,,2.0,0.19999999999999996,0.50040242353818787,False,1.0,2,3,63,2.0,386.0,33,False,0.0,0.0,False
later,0,False,True,0,0.0,1.0,0.19999999999999996,,2.0,0.19999999999999996,0.50040242353818787,False,0.0,2,3,64,2.0,390.0,34,False,1.0,1.0,False
early,1,True,True,0,1.0,1.0,0.80000000000000004,1.0,3.0,0.19999999999999996,0.50040242353818787,True,1.0,2,3,65,6.0,398.0,35,False,1.0,1.0,True
catch,1,True,False,1,,,0.80000000000000004,1.0,1.0,0.19999999999999996,0.50040242353818787,False,,2,3,66,4.0,405.0,36,False,0.0,1.0,False
early,1,True,True,0,1.0,0.0,0.80000000000000004,1.0,3.0,0.19999999999999996,0.50040242353818787,False,0.0,2,3,67,4.0,410.0,37,True,0.0,1.0,False
later,1,False,True,1,1.0,1.0,0.80000000000000004,,2.0,0.19999999999999996,0.50040242353818787,True,1.0,2,3,68,6.0,419.0,38,True,0.0,1.0,False
later,1,False,True,1,1.0,0.0,0.80000000000000004,,2.0,0.19999999999999996,0.50040242353818787,False,0.0,2,3,69,3.0,424.0,39,True,0.0,0.0,False
catch,1,True,False,0,,,0.80000000000000004,1.0,1.0,0.19999999999999996,0.50040242353818787,False,,2,3,70,2.0,428.0,40,False,0.0,1.0,False
catch,1,True,False,0,,,0.80000000000000004,1.0,1.0,0.19999999999999996,0.50040242353818787,False,,2,3,71,6.0,435.0,41,False,0.0,0.0,False
early,1,True,True,1,1.0,0.0,0.80000000000000004,1.0,3.0,0.19999999999999996,0.50040242353818787,False,0.0,2,3,72,2.0,438.0,42,False,0.0,1.0,False
later,1,False,True,1,0.0,0.0,0.80000000000000004,,2.0,0.19999999999999996,0.50040242353818787,True,0.0,2,3,73,2.0,443.0,43,False,0.0,0.0,True
later,1,False,True,0,1.0,0.0,0.80000000000000004,,2.0,0.19999999999999996,0.50040242353818787,False,0.0,2,3,74,3.0,448.0,44,False,0.0,1.0,True
early,1,True,True,1,0.0,0.0,0.80000000000000004,1.0,3.0,0.19999999999999996,0.50040242353818787,True,0.0,2,4,0,7.0,7.0,45,False,0.0,0.0,False
early,1,True,True,0,0.0,0.0,0.80000000000000004,1.0,3.0,0.19999999999999996,0.50040242353818787,True,0.0,2,4,1,2.0,12.0,46,False,0.0,1.0,False
early,1,True,True,0,0.0,1.0,0.80000000000000004,1.0,3.0,0.19999999999999996,0.50040242353818787,False,1.0,2,4,2,4.0,19.0,47,True,0.0,0.0,False
early,0,True,True,1,0.0,1.0,0.19999999999999996,1.0,3.0,0.19999999999999996,0.50040242353818787,False,0.0,2,4,3,2.0,24.0,48,False,1.0,1.0,False
later,1,False,True,0,1.0,1.0,0.80000000000000004,,2.0,0.19999999999999996,0.50040242353818787,True,1.0,2,4,4,6.0,33.0,49,False,1.0,1.0,True
early,1,True,True,1,1.0,0.0,0.80000000000000004,1.0,3.0,0.19999999999999996,0.50040242353818787,False,0.0,2,4,5,2.0,37.0,50,True,0.0,1.0,False
later,0,False,True,1,0.0,0.0,0.19999999999999996,,2.0,0.19999999999999996,0.50040242353818787,True,0.0,2,4,6,3.0,43.0,51,False,1.0,1.0,True
catch,1,True,False,0,,,0.80000000000000004,1.0,1.0,0.19999999999999996,0.50040242353818787,False,,2,4,7,5.0,50.0,52,False,1.0,1.0,False
later,1,False,True,0,1.0,1.0,0.80000000000000004,,2.0,0.19999999999999996,0.50040242353818787,True,1.0,2,4,8,3.0,54.0,53,True,0.0,0.0,True
later,1,False,True,1,1.0,0.0,0.80000000000000004,,2.0,0.19999999999999996,0.50040242353818787,False,0.0,2,4,9,3.0,59.0,54,True,0.0,1.0,False
catch,0,True,False,0,,,0.19999999999999996,1.0,1.0,0.19999999999999996,0.50040242353818787,False,,2,4,10,8.0,69.0,55,False,1.0,1.0,False
early,0,True,True,1,0.0,0.0,0.19999999999999996,1.0,3.0,0.19999999999999996,0.50040242353818787,True,0.0,2,4,11,5.0,75.0,56,False,0.0,1.0,True
early,1,True,True,1,0.0,0.0,0.80000000000000004,1.0,3.0,0.19999999999999996,0.50040242353818787,True,0.0,2,4,12,2.0,80.0,57,False,1.0,1.0,False
early,1,True,True,1,0.0,1.0,0.80000000000000004,1.0,3.0,0.19999999999999996,0.50040242353818787,False,1.0,2,4,13,4.0,87.0,58,True,0.0,0.0,False
later,1,False,True,1,0.0,1.0,0.80000000000000004,,2.0,0.19999999999999996,0.50040242353818787,False,1.0,2,4,14,6.0,96.0,59,False,0.0,0.0,False
catch,1,True,False,0,,,0.80000000000000004,1.0,1.0,0.19999999999999996,0.50040242353818787,False,,2,4,15,2.0,100.0,60,False,0.0,1.0,False
catch,0,True,False,0,,,0.19999999999999996,1.0,1.0,0.19999999999999996,0.50040242353818787,False,,2,4,16,6.0,107.0,61,False,1.0,1.0,False
later,1,False,True,0,0.0,0.0,0.80000000000000004,,2.0,0.19999999999999996,0.50040242353818787,True,0.0,2,4,17,2.0,110.0,62,True,1.0,1.0,False
early,1,True,True,1,1.0,1.0,0.80000000000000004,1.0,3.0,0.19999999999999996,0.50040242353818787,True,1.0,2,4,18,4.0,116.0,63,True,0.0,1.0,True
later,1,False,True,0,1.0,1.0,0.80000000000000004,,2.0,0.19999999999999996,0.50040242353818787,True,1.0,2,4,19,5.0,124.0,64,False,0.0,1.0,False
later,1,False,True,1,1.0,1.0,0.80000000000000004,,2.0,0.19999999999999996,0.50040242353818787,True,1.0,2,4,20,5.0,131.0,65,False,0.0,1.0,False
early,1,True,True,0,0.0,1.0,0.80000000000000004,1.0,3.0,0.19999999999999996,0.50040242353818787,False,1.0,2,4,21,2.0,135.0,66,False,0.0,1.0,True
catch,1,True,False,0,,,0.80000000000000004,1.0,1.0,0.19999999999999996,0.50040242353818787,False,,2,4,22,2.0,140.0,67,False,0.0,0.0,False
later,1,False,True,1,1.0,0.0,0.80000000000000004,,2.0,0.19999999999999996,0.50040242353818787,False,0.0,2,4,23,4.0,145.0,68,True,0.0,1.0,True
early,1,True,True,1,0.0,0.0,0.80000000000000004,1.0,3.0,0.19999999999999996,0.50040242353818787,True,0.0,2,4,24,4.0,151.0,69,False,0.0,0.0,True
catch,1,True,False,0,,,0.80000000000000004,1.0,1.0,0.19999999999999996,0.50040242353818787,False,,2,4,25,5.0,159.0,70,False,0.0,1.0,False
catch,1,True,False,0,,,0.80000000000000004,1.0,1.0,0.19999999999999996,0.50040242353818787,False,,2,4,26,2.0,162.0,71,False,0.0,0.0,False
early,1,True,True,1,0.0,1.0,0.80000000000000004,1.0,3.0,0.19999999999999996,0.50040242353818787,False,1.0,2,4,27,2.0,165.0,72,True,0.0,1.0,False
catch,1,True,False,1,,,0.80000000000000004,1.0,1.0,0.19999999999999996,0.50040242353818787,False,,2,4,28,4.0,172.0,73,False,0.0,0.0,False
early,0,True,True,0,1.0,1.0,0.19999999999999996,1.0,3.0,0.19999999999999996,0.50040242353818787,True,1.0,2,4,29,4.0,177.0,74,False,1.0,1.0,True
later,1,False,True,1,1.0,1.0,0.80000000000000004,,2.0,0.19999999999999996,0.50040242353818787,True,1.0,2,4,30,2.0,182.0,75,False,1.0,1.0,False
later,1,False,True,1,0.0,0.0,0.80000000000000004,,2.0,0.19999999999999996,0.50040242353818787,True,0.0,2,4,31,6.0,190.0,76,True,0.0,0.0,True
catch,1,True,False,1,,,0.80000000000000004,1.0,1.0,0.19999999999999996,0.50040242353818787,False,,2,4,32,5.0,197.0,77,False,0.0,0.0,False
early,0,True,True,1,1.0,0.0,0.19999999999999996,1.0,3.0,0.19999999999999996,0.50040242353818787,False,1.0,2,4,33,4.0,202.0,78,False,1.0,1.0,True
catch,0,True,False,1,,,0.19999999999999996,1.0,1.0,0.19999999999999996,0.50040242353818787,False,,2,4,34,2.0,207.0,79,False,0.0,0.0,False
catch,1,True,False,0,,,0.80000000000000004,1.0,1.0,0.19999999999999996,0.50040242353818787,False,,2,4,35,3.0,211.0,80,False,1.0,1.0,False
early,1,True,True,1,0.0,0.0,0.80000000000000004,1.0,3.0,0.19999999999999996,0.50040242353818787,True,0.0,2,4,36,2.0,214.0,81,False,0.0,1.0,True
later,1,False,True,0,0.0,1.0,0.80000000000000004,,2.0,0.19999999999999996,0.50040242353818787,False,1.0,2,4,37,5.0,222.0,82,True,0.0,1.0,False
later,1,False,True,1,0.0,0.0,0.80000000000000004,,2.0,0.19999999999999996,0.50040242353818787,True,0.0,2,4,38,2.0,226.0,83,True,0.0,1.0,False
catch,1,True,False,1,,,0.80000000000000004,1.0,1.0,0.19999999999999996,0.50040242353818787,False,,2,4,39,3.0,231.0,84,False,0.0,0.0,False
later,1,False,True,0,0.0,1.0,0.80000000000000004,,2.0,0.19999999999999996,0.50040242353818787,False,1.0,2,4,40,6.0,238.0,85,True,0.0,1.0,False
later,1,False,True,1,1.0,0.0,0.80000000000000004,,2.0,0.19999999999999996,0.50040242353818787,False,0.0,2,4,41,6.0,246.0,86,True,0.0,1.0,True
later,1,False,True,0,1.0,0.0,0.80000000000000004,,2.0,0.19999999999999996,0.50040242353818787,False,0.0,2,4,42,4.0,252.0,87,False,0.0,1.0,False
early,1,True,True,0,0.0,1.0,0.80000000000000004,1.0,3.0,0.19999999999999996,0.50040242353818787,False,1.0,2,4,43,3.0,257.0,88,True,0.0,0.0,True
later,1,False,True,0,1.0,0.0,0.80000000000000004,,2.0,0.19999999999999996,0.50040242353818787,False,0.0,2,4,44,6.0,266.0,89,True,0.0,0.0,True
catch,1,True,False,1,,,0.80000000000000004,1.0,1.0,0.19999999999999996,0.50040242353818787,False,,2,4,45,2.0,270.0,90,False,0.0,1.0,False
later,0,False,True,1,1.0,1.0,0.19999999999999996,,2.0,0.19999999999999996,0.50040242353818787,True,1.0,2,4,46,2.0,273.0,91,True,1.0,1.0,False
catch,1,True,False,0,,,0.80000000000000004,1.0,1.0,0.19999999999999996,0.50040242353818787,False,,2,4,47,9.0,284.0,92,False,1.0,1.0,False
later,1,False,True,0,1.0,1.0,0.80000000000000004,,2.0,0.19999999999999996,0.50040242353818787,True,1.0,2,4,48,3.0,288.0,93,False,0.0,0.0,False
catch,1,True,False,0,,,0.80000000000000004,1.0,1.0,0.19999999999999996,0.50040242353818787,False,,2,4,49,4.0,294.0,94,False,0.0,0.0,False
early,1,True,True,1,1.0,0.0,0.80000000000000004,1.0,3.0,0.19999999999999996,0.50040242353818787,False,0.0,2,4,50,2.0,297.0,95,True,0.0,1.0,False
early,1,True,True,1,0.0,1.0,0.80000000000000004,1.0,3.0,0.19999999999999996,0.50040242353818787,False,1.0,2,4,51,4.0,304.0,96,True,0.0,0.0,True
later,1,False,True,0,1.0,1.0,0.80000000000000004,,2.0,0.19999999999999996,0.50040242353818787,True,1.0,2,4,52,3.0,310.0,97,False,0.0,1.0,True
later,1,False,True,1,0.0,1.0,0.80000000000000004,,2.0,0.19999999999999996,0.50040242353818787,False,1.0,2,4,53,9.0,321.0,98,False,0.0,1.0,True
catch,1,True,False,1,,,0.80000000000000004,1.0,1.0,0.19999999999999996,0.50040242353818787,False,,2,4,54,3.0,326.0,99,False,0.0,0.0,False
catch,1,True,False,1,,,0.80000000000000004,1.0,1.0,0.19999999999999996,0.50040242353818787,False,,2,4,55,3.0,330.0,100,False,0.0,0.0,False
early,0,True,True,1,1.0,1.0,0.19999999999999996,1.0,3.0,0.19999999999999996,0.50040242353818787,True,1.0,2,4,56,6.0,337.0,101,False,1.0,1.0,True
early,1,True,True,1,1.0,1.0,0.80000000000000004,1.0,3.0,0.19999999999999996,0.50040242353818787,True,1.0,2,4,57,3.0,343.0,102,False,1.0,1.0,False
early,0,True,True,0,0.0,1.0,0.19999999999999996,1.0,3.0,0.19999999999999996,0.50040242353818787,False,0.0,2,4,58,6.0,352.0,103,False,1.0,1.0,True
catch,1,True,False,1,,,0.80000000000000004,1.0,1.0,0.19999999999999996,0.50040242353818787,False,,2,4,59,2.0,357.0,104,False,1.0,1.0,False
later,1,False,True,0,1.0,0.0,0.80000000000000004,,2.0,0.19999999999999996,0.50040242353818787,False,0.0,2,4,60,2.0,360.0,105,True,0.0,1.0,True
catch,1,True,False,1,,,0.80000000000000004,1.0,1.0,0.19999999999999996,0.50040242353818787,False,,2,4,61,2.0,364.0,106,False,0.0,1.0,False
later,0,False,True,1,0.0,1.0,0.19999999999999996,,2.0,0.19999999999999996,0.50040242353818787,False,0.0,2,4,62,3.0,368.0,107,True,1.0,1.0,True
later,1,False,True,1,0.0,1.0,0.80000000000000004,,2.0,0.19999999999999996,0.50040242353818787,False,1.0,2,4,63,6.0,376.0,108,False,1.0,1.0,False
later,1,False,True,0,0.0,0.0,0.80000000000000004,,2.0,0.19999999999999996,0.50040242353818787,True,0.0,2,4,64,2.0,380.0,109,True,0.0,1.0,False
catch,1,True,False,0,,,0.80000000000000004,1.0,1.0,0.19999999999999996,0.50040242353818787,False,,2,4,65,3.0,385.0,110,False,0.0,0.0,False
early,1,True,True,0,1.0,1.0,0.80000000000000004,1.0,3.0,0.19999999999999996,0.50040242353818787,True,1.0,2,4,66,6.0,392.0,111,True,0.0,0.0,True
catch,1,True,False,0,,,0.80000000000000004,1.0,1.0,0.19999999999999996,0.50040242353818787,False,,2,4,67,5.0,400.0,112,False,0.0,0.0,False
later,1,False,True,1,1.0,0.0,0.80000000000000004,,2.0,0.19999999999999996,0.50040242353818787,False,0.0,2,4,68,4.0,405.0,113,True,0.0,1.0,False
early,1,True,True,0,0.0,0.0,0.80000000000000004,1.0,3.0,0.19999999999999996,0.50040242353818787,True,0.0,2,4,69,2.0,409.0,114,False,0.0,1.0,True
later,1,False,True,0,0.0,1.0,0.80000000000000004,,2.0,0.19999999999999996,0.50040242353818787,False,1.0,2,4,70,2.0,414.0,115,True,0.0,0.0,False
later,1,False,True,1,0.0,0.0,0.80000000000000004,,2.0,0.19999999999999996,0.50040242353818787,True,0.0,2,4,71,7.0,423.0,116,True,0.0,1.0,False
later,0,False,True,0,1.0,1.0,0.19999999999999996,,2.0,0.19999999999999996,0.50040242353818787,True,1.0,2,4,72,6.0,431.0,117,True,1.0,1.0,True
later,1,False,True,0,0.0,0.0,0.80000000000000004,,2.0,0.19999999999999996,0.50040242353818787,True,0.0,2,4,73,7.0,440.0,118,True,1.0,1.0,True
early,1,True,True,0,1.0,0.0,0.80000000000000004,1.0,3.0,0.19999999999999996,0.50040242353818787,False,0.0,2,4,74,5.0,447.0,119,False,0.0,0.0,True
early,1,True,True,1,1.0,1.0,0.66666666666666663,1.0,3.0,0.33333333333333337,0.63651416829481278,True,1.0,3,5,0,4.0,4.0,0,False,0.0,0.0,False
early,1,True,True,0,1.0,0.0,0.66666666666666663,1.0,3.0,0.33333333333333337,0.63651416829481278,False,0.0,3,5,1,4.0,11.0,1,True,0.0,1.0,False
later,1,False,True,1,0.0,0.0,0.66666666666666663,,2.0,0.33333333333333337,0.63651416829481278,True,0.0,3,5,2,2.0,16.0,2,False,0.0,1.0,True
early,1,True,True,1,1.0,1.0,0.66666666666666663,1.0,3.0,0.33333333333333337,0.63651416829481278,True,1.0,3,5,3,4.0,22.0,3,True,0.0,0.0,True
later,1,False,True,0,1.0,1.0,0.66666666666666663,,2.0,0.33333333333333337,0.63651416829481278,True,1.0,3,5,4,10.0,35.0,4,False,0.0,1.0,False
early,1,True,True,1,0.0,1.0,0.66666666666666663,1.0,3.0,0.33333333333333337,0.63651416829481278,False,1.0,3,5,5,2.0,39.0,5,False,0.0,1.0,True
catch,1,True,False,1,,,0.66666666666666663,1.0,1.0,0.33333333333333337,0.63651416829481278,False,,3,5,6,8.0,50.0,6,False,0.0,0.0,False
later,1,False,True,0,0.0,1.0,0.66666666666666663,,2.0,0.33333333333333337,0.63651416829481278,False,1.0,3,5,7,3.0,54.0,7,False,0.0,1.0,False
catch,1,True,False,1,,,0.66666666666666663,1.0,1.0,0.33333333333333337,0.63651416829481278,False,,3,5,8,3.0,59.0,8,False,0.0,1.0,False
early,1,True,True,0,0.0,0.0,0.66666666666666663,1.0,3.0,0.33333333333333337,0.63651416829481278,True,0.0,3,5,9,2.0,62.0,9,True,0.0,1.0,False
later,0,False,True,0,0.0,0.0,0.33333333333333337,,2.0,0.33333333333333337,0.63651416829481278,True,0.0,3,5,10,8.0,73.0,10,False,1.0,1.0,False
early,0,True,True,0,1.0,0.0,0.33333333333333337,1.0,3.0,0.33333333333333337,0.63651416829481278,False,1.0,3,5,11,7.0,82.0,11,False,0.0,0.0,True
catch,1,True,False,1,,,0.66666666666666663,1.0,1.0,0.33333333333333337,0.63651416829481278,False,,3,5,12,4.0,89.0,12,False,1.0,1.0,False
early,1,True,True,1,0.0,0.0,0.66666666666666663,1.0,3.0,0.33333333333333337,0.63651416829481278,True,0.0,3,5,13,3.0,93.0,13,False,0.0,0.0,True
later,0,False,True,0,0.0,1.0,0.33333333333333337,,2.0,0.33333333333333337,0.63651416829481278,False,0.0,3,5,14,5.0,101.0,14,True,1.0,1.0,False
early,0,True,True,1,1.0,0.0,0.33333333333333337,1.0,3.0,0.33333333333333337,0.63651416829481278,False,1.0,3,5,15,2.0,105.0,15,True,0.0,1.0,True
later,1,False,True,0,1.0,1.0,0.66666666666666663,,2.0,0.33333333333333337,0.63651416829481278,True,1.0,3,5,16,2.0,110.0,16,True,1.0,1.0,False
catch,0,True,False,1,,,0.33333333333333337,1.0,1.0,0.33333333333333337,0.63651416829481278,False,,3,5,17,2.0,114.0,17,False,1.0,1.0,False
later,1,False,True,1,0.0,0.0,0.66666666666666663,,2.0,0.33333333333333337,0.63651416829481278,True,0.0,3,5,18,4.0,119.0,18,True,1.0,1.0,True
later,1,False,True,0,0.0,1.0,0.66666666666666663,,2.0,0.33333333333333337,0.63651416829481278,False,1.0,3,5,19,5.0,126.0,19,True,0.0,1.0,False
catch,1,True,False,0,,,0.66666666666666663,1.0,1.0,0.33333333333333337,0.63651416829481278,False,,3,5,20,9.0,137.0,20,False,0.0,0.0,False
early,1,True,True,1,1.0,0.0,0.66666666666666663,1.0,3.0,0.33333333333333337,0.63651416829481278,False,0.0,3,5,21,3.0,141.0,21,True,0.0,1.0,True
catch,1,True,False,1,,,0.66666666666666663,1.0,1.0,0.33333333333333337,0.63651416829481278,False,,3,5,22,3.0,147.0,22,False,0.0,0.0,False
later,0,False,True,0,0.0,1.0,0.33333333333333337,,2.0,0.33333333333333337,0.63651416829481278,False,0.0,3,5,23,4.0,152.0,23,True,1.0,1.0,True
later,1,False,True,0,1.0,0.0,0.66666666666666663,,2.0,0.33333333333333337,0.63651416829481278,False,0.0,3,5,24,2.0,156.0,24,True,1.0,1.0,True
catch,0,True,False,0,,,0.33333333333333337,1.0,1.0,0.33333333333333337,0.63651416829481278,False,,3,5,25,2.0,160.0,25,False,1.0,1.0,False
later,1,False,True,1,1.0,0.0,0.66666666666666663,,2.0,0.33333333333333337,0.63651416829481278,False,0.0,3,5,26,2.0,163.0,26,False,1.0,1.0,False
catch,1,True,False,0,,,0.66666666666666663,1.0,1.0,0.33333333333333337,0.63651416829481278,False,,3,5,27,2.0,167.0,27,False,0.0,1.0,False
later,1,False,True,0,1.0,1.0,0.66666666666666663,,2.0,0.33333333333333337,0.63651416829481278,True,1.0,3,5,28,7.0,175.0,28,True,0.0,0.0,False
later,1,False,True,0,0.0,1.0,0.66666666666666663,,2.0,0.33333333333333337,0.63651416829481278,False,1.0,3,5,29,3.0,180.0,29,False,0.0,0.0,True
later,1,False,True,0,1.0,1.0,0.66666666666666663,,2.0,0.33333333333333337,0.63651416829481278,True,1.0,3,5,30,6.0,188.0,30,False,0.0,0.0,True
catch,1,True,False,1,,,0.66666666666666663,1.0,1.0,0.33333333333333337,0.63651416829481278,False,,3,5,31,5.0,195.0,31,False,0.0,1.0,False
catch,1,True,False,0,,,0.66666666666666663,1.0,1.0,0.33333333333333337,0.63651416829481278,False,,3,5,32,5.0,201.0,32,False,0.0,1.0,False
early,1,True,True,1,1.0,0.0,0.66666666666666663,1.0,3.0,0.33333333333333337,0.63651416829481278,False,0.0,3,5,33,5.0,207.0,33,True,0.0,1.0,False
early,0,True,True,0,0.0,1.0,0.33333333333333337,1.0,3.0,0.33333333333333337,0.63651416829481278,False,0.0,3,5,34,2.0,212.0,34,True,1.0,1.0,True
early,0,True,True,1,1.0,0.0,0.33333333333333337,1.0,3.0,0.33333333333333337,0.63651416829481278,False,1.0,3,5,35,2.0,217.0,35,True,0.0,1.0,True
catch,0,True,False,0,,,0.33333333333333337,1.0,1.0,0.33333333333333337,0.63651416829481278,False,,3,5,36,4.0,224.0,36,False,0.0,1.0,False
later,1,False,True,0,1.0,1.0,0.66666666666666663,,2.0,0.33333333333333337,0.63651416829481278,True,1.0,3,5,37,2.0,227.0,37,True,1.0,1.0,False
later,0,False,True,1,0.0,1.0,0.33333333333333337,,2.0,0.33333333333333337,0.63651416829481278,False,0.0,3,5,38,2.0,231.0,38,False,1.0,1.0,True
early,1,True,True,0,1.0,0.0,0.66666666666666663,1.0,3.0,0.33333333333333337,0.63651416829481278,False,0.0,3,5,39,2.0,235.0,39,True,1.0,1.0,True
catch,0,True,False,1,,,0.33333333333333337,1.0,1.0,0.33333333333333337,0.63651416829481278,False,,3,5,40,2.0,240.0,40,False,1.0,1.0,False
later,0,False,True,0,0.0,0.0,0.33333333333333337,,2.0,0.33333333333333337,0.63651416829481278,True,0.0,3,5,41,2.0,243.0,41,False,0.0,1.0,True
later,1,False,True,1,1.0,1.0,0.66666666666666663,,2.0,0.33333333333333337,0.63651416829481278,True,1.0,3,5,42,2.0,247.0,42,True,1.0,1.0,True
early,1,True,True,0,1.0,0.0,0.66666666666666663,1.0,3.0,0.33333333333333337,0.63651416829481278,False,0.0,3,5,43,2.0,251.0,43,True,0.0,1.0,False
later,1,False,True,1,1.0,0.0,0.66666666666666663,,2.0,0.33333333333333337,0.63651416829481278,False,0.0,3,5,44,5.0,259.0,44,False,0.0,1.0,False
later,1,False,True,0,0.0,0.0,0.66666666666666663,,2.0,0.33333333333333337,0.63651416829481278,True,0.0,3,5,45,3.0,264.0,45,False,0.0,1.0,True
catch,1,True,False,0,,,0.66666666666666663,1.0,1.0,0.33333333333333337,0.63651416829481278,False,,3,5,46,2.0,268.0,46,False,0.0,0.0,False
